t_s,mode,power_mw
1674.6005,idle_listen,45.0
1674.7,infer,180.0
1674.7005,idle_listen,45.0
1674.8,infer,180.0
1674.8005,idle_listen,45.0
1674.9,infer,180.0
1674.9005,idle_listen,45.0
1675.0,infer,180.0
1675.0005,idle_listen,45.0
1675.1,infer,180.0
1675.1005,idle_listen,45.0
1675.2,infer,180.0
1675.2005,idle_listen,45.0
1675.3,infer,180.0
1675.3005,idle_listen,45.0
1675.4,infer,180.0
1675.4005,idle_listen,45.0
1675.5,infer,180.0
1675.5005,idle_listen,45.0
1675.6,infer,180.0
1675.6005,idle_listen,45.0
1675.7,infer,180.0
1675.7005,idle_listen,45.0
1675.8,infer,180.0
1675.8005,idle_listen,45.0
1675.9,infer,180.0
1675.9005,idle_listen,45.0
1676.0,infer,180.0
1676.0005,idle_listen,45.0
1676.1,infer,180.0
1676.1005,idle_listen,45.0
1676.2,infer,180.0
1676.2005,idle_listen,45.0
1676.3,infer,180.0
1676.3005,idle_listen,45.0
1676.4,infer,180.0
1676.4005,idle_listen,45.0
1676.5,infer,180.0
1676.5005,idle_listen,45.0
1676.6,infer,180.0
1676.6005,idle_listen,45.0
1676.7,infer,180.0
1676.7005,idle_listen,45.0
1676.8,infer,180.0
1676.8005,idle_listen,45.0
1676.9,infer,180.0
1676.9005,idle_listen,45.0
1677.0,infer,180.0
1677.0005,idle_listen,45.0
1677.1,infer,180.0
1677.1005,idle_listen,45.0
1677.2,infer,180.0
1677.2005,idle_listen,45.0
1677.3,infer,180.0
1677.3005,idle_listen,45.0
1677.4,infer,180.0
1677.4005,idle_listen,45.0
1677.5,infer,180.0
1677.5005,idle_listen,45.0
1677.6,infer,180.0
1677.6005,idle_listen,45.0
1677.7,infer,180.0
1677.7005,idle_listen,45.0
1677.8,infer,180.0
1677.8005,idle_listen,45.0
1677.9,infer,180.0
1677.9005,idle_listen,45.0
1678.0,infer,180.0
1678.0005,idle_listen,45.0
1678.1,infer,180.0
1678.1005,idle_listen,45.0
1678.2,infer,180.0
1678.2005,idle_listen,45.0
1678.3,infer,180.0
1678.3005,idle_listen,45.0
1678.4,infer,180.0
1678.4005,idle_listen,45.0
1678.5,infer,180.0
1678.5005,idle_listen,45.0
1678.6,infer,180.0
1678.6005,idle_listen,45.0
1678.7,infer,180.0
1678.7005,idle_listen,45.0
1678.8,infer,180.0
1678.8005,idle_listen,45.0
1678.9,infer,180.0
1678.9005,idle_listen,45.0
1679.0,infer,180.0
1679.0005,idle_listen,45.0
1679.1,infer,180.0
1679.1005,idle_listen,45.0
1679.2,infer,180.0
1679.2005,idle_listen,45.0
1679.3,infer,180.0
1679.3005,idle_listen,45.0
1679.4,infer,180.0
1679.4005,idle_listen,45.0
1679.5,infer,180.0
1679.5005,idle_listen,45.0
1679.6,infer,180.0
1679.6005,idle_listen,45.0
1679.7,infer,180.0
1679.7005,idle_listen,45.0
1679.8,infer,180.0
1679.8005,idle_listen,45.0
1679.9,infer,180.0
1679.9005,idle_listen,45.0
1680.0,infer,180.0
1680.0005,idle_listen,45.0
1680.1,infer,180.0
1680.1005,idle_listen,45.0
1680.2,infer,180.0
1680.2005,idle_listen,45.0
1680.3,infer,180.0
1680.3005,idle_listen,45.0
1680.4,infer,180.0
1680.4005,idle_listen,45.0
1680.5,infer,180.0
1680.5005,idle_listen,45.0
1680.6,infer,180.0
1680.6005,idle_listen,45.0
1680.7,infer,180.0
1680.7005,idle_listen,45.0
1680.8,infer,180.0
1680.8005,idle_listen,45.0
1680.9,infer,180.0
1680.9005,idle_listen,45.0
1681.0,infer,180.0
1681.0005,idle_listen,45.0
1681.1,infer,180.0
1681.1005,idle_listen,45.0
1681.2,infer,180.0
1681.2005,idle_listen,45.0
1681.3,infer,180.0
1681.3005,idle_listen,45.0
1681.4,infer,180.0
1681.4005,idle_listen,45.0
1681.5,infer,180.0
1681.5005,idle_listen,45.0
1681.6,infer,180.0
1681.6005,idle_listen,45.0
1681.7,infer,180.0
1681.7005,idle_listen,45.0
1681.8,infer,180.0
1681.8005,idle_listen,45.0
1681.9,infer,180.0
1681.9005,idle_listen,45.0
1682.0,infer,180.0
1682.0005,idle_listen,45.0
1682.1,infer,180.0
1682.1005,idle_listen,45.0
1682.2,infer,180.0
1682.2005,idle_listen,45.0
1682.3,infer,180.0
1682.3005,idle_listen,45.0
1682.4,infer,180.0
1682.4005,idle_listen,45.0
1682.5,infer,180.0
1682.5005,idle_listen,45.0
1682.6,infer,180.0
1682.6005,idle_listen,45.0
1682.7,infer,180.0
1682.7005,idle_listen,45.0
1682.8,infer,180.0
1682.8005,idle_listen,45.0
1682.9,infer,180.0
1682.9005,idle_listen,45.0
1683.0,infer,180.0
1683.0005,idle_listen,45.0
1683.1,infer,180.0
1683.1005,idle_listen,45.0
1683.2,infer,180.0
1683.2005,idle_listen,45.0
1683.3,infer,180.0
1683.3005,idle_listen,45.0
1683.4,infer,180.0
1683.4005,idle_listen,45.0
1683.5,infer,180.0
1683.5005,idle_listen,45.0
1683.6,infer,180.0
1683.6005,idle_listen,45.0
1683.7,infer,180.0
1683.7005,idle_listen,45.0
1683.8,infer,180.0
1683.8005,idle_listen,45.0
1683.9,infer,180.0
1683.9005,idle_listen,45.0
1684.0,infer,180.0
1684.0005,idle_listen,45.0
1684.1,infer,180.0
1684.1005,idle_listen,45.0
1684.2,infer,180.0
1684.2005,idle_listen,45.0
1684.3,infer,180.0
1684.3005,idle_listen,45.0
1684.4,infer,180.0
1684.4005,idle_listen,45.0
1684.5,infer,180.0
1684.5005,idle_listen,45.0
1684.6,infer,180.0
1684.6005,idle_listen,45.0
1684.7,infer,180.0
1684.7005,idle_listen,45.0
1684.8,infer,180.0
1684.8005,idle_listen,45.0
1684.9,infer,180.0
1684.9005,idle_listen,45.0
1685.0,infer,180.0
1685.0005,idle_listen,45.0
1685.1,infer,180.0
1685.1005,idle_listen,45.0
1685.2,infer,180.0
1685.2005,idle_listen,45.0
1685.3,infer,180.0
1685.3005,idle_listen,45.0
1685.4,infer,180.0
1685.4005,idle_listen,45.0
1685.5,infer,180.0
1685.5005,idle_listen,45.0
1685.6,infer,180.0
1685.6005,idle_listen,45.0
1685.7,infer,180.0
1685.7005,idle_listen,45.0
1685.8,infer,180.0
1685.8005,idle_listen,45.0
1685.9,infer,180.0
1685.9005,idle_listen,45.0
1686.0,infer,180.0
1686.0005,idle_listen,45.0
1686.1,infer,180.0
1686.1005,idle_listen,45.0
1686.2,infer,180.0
1686.2005,idle_listen,45.0
1686.3,infer,180.0
1686.3005,idle_listen,45.0
1686.4,infer,180.0
1686.4005,idle_listen,45.0
1686.5,infer,180.0
1686.5005,idle_listen,45.0
1686.6,infer,180.0
1686.6005,idle_listen,45.0
1686.7,infer,180.0
1686.7005,idle_listen,45.0
1686.8,infer,180.0
1686.8005,idle_listen,45.0
1686.9,infer,180.0
1686.9005,idle_listen,45.0
1687.0,infer,180.0
1687.0005,idle_listen,45.0
1687.1,infer,180.0
1687.1005,idle_listen,45.0
1687.2,infer,180.0
1687.2005,idle_listen,45.0
1687.3,infer,180.0
1687.3005,idle_listen,45.0
1687.4,infer,180.0
1687.4005,idle_listen,45.0
1687.5,infer,180.0
1687.5005,idle_listen,45.0
1687.6,infer,180.0
1687.6005,idle_listen,45.0
1687.7,infer,180.0
1687.7005,idle_listen,45.0
1687.8,infer,180.0
1687.8005,idle_listen,45.0
1687.9,infer,180.0
1687.9005,idle_listen,45.0
1688.0,infer,180.0
1688.0005,idle_listen,45.0
1688.1,infer,180.0
1688.1005,idle_listen,45.0
1688.2,infer,180.0
1688.2005,idle_listen,45.0
1688.3,infer,180.0
1688.3005,idle_listen,45.0
1688.4,infer,180.0
1688.4005,idle_listen,45.0
1688.5,infer,180.0
1688.5005,idle_listen,45.0
1688.6,infer,180.0
1688.6005,idle_listen,45.0
1688.7,infer,180.0
1688.7005,idle_listen,45.0
1688.8,infer,180.0
1688.8005,idle_listen,45.0
1688.9,infer,180.0
1688.9005,idle_listen,45.0
1689.0,infer,180.0
1689.0005,idle_listen,45.0
1689.1,infer,180.0
1689.1005,idle_listen,45.0
1689.2,infer,180.0
1689.2005,idle_listen,45.0
1689.3,infer,180.0
1689.3005,idle_listen,45.0
1689.4,infer,180.0
1689.4005,idle_listen,45.0
1689.5,infer,180.0
1689.5005,idle_listen,45.0
1689.6,infer,180.0
1689.6005,idle_listen,45.0
1689.7,infer,180.0
1689.7005,idle_listen,45.0
1689.8,infer,180.0
1689.8005,idle_listen,45.0
1689.9,infer,180.0
1689.9005,idle_listen,45.0
1690.0,infer,180.0
1690.0005,idle_listen,45.0
1690.1,infer,180.0
1690.1005,idle_listen,45.0
1690.2,infer,180.0
1690.2005,idle_listen,45.0
1690.3,infer,180.0
1690.3005,idle_listen,45.0
1690.4,infer,180.0
1690.4005,idle_listen,45.0
1690.5,infer,180.0
1690.5005,idle_listen,45.0
1690.6,infer,180.0
1690.6005,idle_listen,45.0
1690.7,infer,180.0
1690.7005,idle_listen,45.0
1690.8,infer,180.0
1690.8005,idle_listen,45.0
1690.9,infer,180.0
1690.9005,idle_listen,45.0
1691.0,infer,180.0
1691.0005,idle_listen,45.0
1691.1,infer,180.0
1691.1005,idle_listen,45.0
1691.2,infer,180.0
1691.2005,idle_listen,45.0
1691.3,infer,180.0
1691.3005,idle_listen,45.0
1691.4,infer,180.0
1691.4005,idle_listen,45.0
1691.5,infer,180.0
1691.5005,idle_listen,45.0
1691.6,infer,180.0
1691.6005,idle_listen,45.0
1691.7,infer,180.0
1691.7005,idle_listen,45.0
1691.8,infer,180.0
1691.8005,idle_listen,45.0
1691.9,infer,180.0
1691.9005,idle_listen,45.0
1692.0,infer,180.0
1692.0005,idle_listen,45.0
1692.1,infer,180.0
1692.1005,idle_listen,45.0
1692.2,infer,180.0
1692.2005,idle_listen,45.0
1692.3,infer,180.0
1692.3005,idle_listen,45.0
1692.4,infer,180.0
1692.4005,idle_listen,45.0
1692.5,infer,180.0
1692.5005,idle_listen,45.0
1692.6,infer,180.0
1692.6005,idle_listen,45.0
1692.7,infer,180.0
1692.7005,idle_listen,45.0
1692.8,infer,180.0
1692.8005,idle_listen,45.0
1692.9,infer,180.0
1692.9005,idle_listen,45.0
1693.0,infer,180.0
1693.0005,idle_listen,45.0
1693.1,infer,180.0
1693.1005,idle_listen,45.0
1693.2,infer,180.0
1693.2005,idle_listen,45.0
1693.3,infer,180.0
1693.3005,idle_listen,45.0
1693.4,infer,180.0
1693.4005,idle_listen,45.0
1693.5,infer,180.0
1693.5005,idle_listen,45.0
1693.6,infer,180.0
1693.6005,idle_listen,45.0
1693.7,infer,180.0
1693.7005,idle_listen,45.0
1693.8,infer,180.0
1693.8005,idle_listen,45.0
1693.9,infer,180.0
1693.9005,idle_listen,45.0
1694.0,infer,180.0
1694.0005,idle_listen,45.0
1694.1,infer,180.0
1694.1005,idle_listen,45.0
1694.2,infer,180.0
1694.2005,idle_listen,45.0
1694.3,infer,180.0
1694.3005,idle_listen,45.0
1694.4,infer,180.0
1694.4005,idle_listen,45.0
1694.5,infer,180.0
1694.5005,idle_listen,45.0
1694.6,infer,180.0
1694.6005,idle_listen,45.0
1694.7,infer,180.0
1694.7005,idle_listen,45.0
1694.8,infer,180.0
1694.8005,idle_listen,45.0
1694.9,infer,180.0
1694.9005,idle_listen,45.0
1695.0,infer,180.0
1695.0005,idle_listen,45.0
1695.1,infer,180.0
1695.1005,idle_listen,45.0
1695.2,infer,180.0
1695.2005,idle_listen,45.0
1695.3,infer,180.0
1695.3005,idle_listen,45.0
1695.4,infer,180.0
1695.4005,idle_listen,45.0
1695.5,infer,180.0
1695.5005,idle_listen,45.0
1695.6,infer,180.0
1695.6005,idle_listen,45.0
1695.7,infer,180.0
1695.7005,idle_listen,45.0
1695.8,infer,180.0
1695.8005,idle_listen,45.0
1695.9,infer,180.0
1695.9005,idle_listen,45.0
1696.0,infer,180.0
1696.0005,idle_listen,45.0
1696.1,infer,180.0
1696.1005,idle_listen,45.0
1696.2,infer,180.0
1696.2005,idle_listen,45.0
1696.3,infer,180.0
1696.3005,idle_listen,45.0
1696.4,infer,180.0
1696.4005,idle_listen,45.0
1696.5,infer,180.0
1696.5005,idle_listen,45.0
1696.6,infer,180.0
1696.6005,idle_listen,45.0
1696.7,infer,180.0
1696.7005,idle_listen,45.0
1696.8,infer,180.0
1696.8005,idle_listen,45.0
1696.9,infer,180.0
1696.9005,idle_listen,45.0
1697.0,infer,180.0
1697.0005,idle_listen,45.0
1697.1,infer,180.0
1697.1005,idle_listen,45.0
1697.2,infer,180.0
1697.2005,idle_listen,45.0
1697.3,infer,180.0
1697.3005,idle_listen,45.0
1697.4,infer,180.0
1697.4005,idle_listen,45.0
1697.5,infer,180.0
1697.5005,idle_listen,45.0
1697.6,infer,180.0
1697.6005,idle_listen,45.0
1697.7,infer,180.0
1697.7005,idle_listen,45.0
1697.8,infer,180.0
1697.8005,idle_listen,45.0
1697.9,infer,180.0
1697.9005,idle_listen,45.0
1698.0,infer,180.0
1698.0005,idle_listen,45.0
1698.1,infer,180.0
1698.1005,idle_listen,45.0
1698.2,infer,180.0
1698.2005,idle_listen,45.0
1698.3,infer,180.0
1698.3005,idle_listen,45.0
1698.4,infer,180.0
1698.4005,idle_listen,45.0
1698.5,infer,180.0
1698.5005,idle_listen,45.0
1698.6,infer,180.0
1698.6005,idle_listen,45.0
1698.7,infer,180.0
1698.7005,idle_listen,45.0
1698.8,infer,180.0
1698.8005,idle_listen,45.0
1698.9,infer,180.0
1698.9005,idle_listen,45.0
1699.0,infer,180.0
1699.0005,idle_listen,45.0
1699.1,infer,180.0
1699.1005,idle_listen,45.0
1699.2,infer,180.0
1699.2005,idle_listen,45.0
1699.3,infer,180.0
1699.3005,idle_listen,45.0
1699.4,infer,180.0
1699.4005,idle_listen,45.0
1699.5,infer,180.0
1699.5005,idle_listen,45.0
1699.6,infer,180.0
1699.6005,idle_listen,45.0
1699.7,infer,180.0
1699.7005,idle_listen,45.0
1699.8,infer,180.0
1699.8005,idle_listen,45.0
1699.9,infer,180.0
1699.9005,idle_listen,45.0
1700.0,infer,180.0
1700.0005,idle_listen,45.0
1700.1,infer,180.0
1700.1005,idle_listen,45.0
1700.2,infer,180.0
1700.2005,idle_listen,45.0
1700.3,infer,180.0
1700.3005,idle_listen,45.0
1700.4,infer,180.0
1700.4005,idle_listen,45.0
1700.5,infer,180.0
1700.5005,idle_listen,45.0
1700.6,infer,180.0
1700.6005,idle_listen,45.0
1700.7,infer,180.0
1700.7005,idle_listen,45.0
1700.8,infer,180.0
1700.8005,idle_listen,45.0
1700.9,infer,180.0
1700.9005,idle_listen,45.0
1701.0,infer,180.0
1701.0005,idle_listen,45.0
1701.1,infer,180.0
1701.1005,idle_listen,45.0
1701.2,infer,180.0
1701.2005,idle_listen,45.0
1701.3,infer,180.0
1701.3005,idle_listen,45.0
1701.4,infer,180.0
1701.4005,idle_listen,45.0
1701.5,infer,180.0
1701.5005,idle_listen,45.0
1701.6,infer,180.0
1701.6005,idle_listen,45.0
1701.7,infer,180.0
1701.7005,idle_listen,45.0
1701.8,infer,180.0
1701.8005,idle_listen,45.0
1701.9,infer,180.0
1701.9005,idle_listen,45.0
1702.0,infer,180.0
1702.0005,idle_listen,45.0
1702.1,infer,180.0
1702.1005,idle_listen,45.0
1702.2,infer,180.0
1702.2005,idle_listen,45.0
1702.3,infer,180.0
1702.3005,idle_listen,45.0
1702.4,infer,180.0
1702.4005,idle_listen,45.0
1702.5,infer,180.0
1702.5005,idle_listen,45.0
1702.6,infer,180.0
1702.6005,idle_listen,45.0
1702.7,infer,180.0
1702.7005,idle_listen,45.0
1702.8,infer,180.0
1702.8005,idle_listen,45.0
1702.9,infer,180.0
1702.9005,idle_listen,45.0
1703.0,infer,180.0
1703.0005,idle_listen,45.0
1703.1,infer,180.0
1703.1005,idle_listen,45.0
1703.2,infer,180.0
1703.2005,idle_listen,45.0
1703.3,infer,180.0
1703.3005,idle_listen,45.0
1703.4,infer,180.0
1703.4005,idle_listen,45.0
1703.5,infer,180.0
1703.5005,idle_listen,45.0
1703.6,infer,180.0
1703.6005,idle_listen,45.0
1703.7,infer,180.0
1703.7005,idle_listen,45.0
1703.8,infer,180.0
1703.8005,idle_listen,45.0
1703.9,infer,180.0
1703.9005,idle_listen,45.0
1704.0,infer,180.0
1704.0005,idle_listen,45.0
1704.1,infer,180.0
1704.1005,idle_listen,45.0
1704.2,infer,180.0
1704.2005,idle_listen,45.0
1704.3,infer,180.0
1704.3005,idle_listen,45.0
1704.4,infer,180.0
1704.4005,idle_listen,45.0
1704.5,infer,180.0
1704.5005,idle_listen,45.0
1704.6,infer,180.0
1704.6005,idle_listen,45.0
1704.7,infer,180.0
1704.7005,idle_listen,45.0
1704.8,infer,180.0
1704.8005,idle_listen,45.0
1704.9,infer,180.0
1704.9005,idle_listen,45.0
1705.0,infer,180.0
1705.0005,idle_listen,45.0
1705.1,infer,180.0
1705.1005,idle_listen,45.0
1705.2,infer,180.0
1705.2005,idle_listen,45.0
1705.3,infer,180.0
1705.3005,idle_listen,45.0
1705.4,infer,180.0
1705.4005,idle_listen,45.0
1705.5,infer,180.0
1705.5005,idle_listen,45.0
1705.6,infer,180.0
1705.6005,idle_listen,45.0
1705.7,infer,180.0
1705.7005,idle_listen,45.0
1705.8,infer,180.0
1705.8005,idle_listen,45.0
1705.9,infer,180.0
1705.9005,idle_listen,45.0
1706.0,infer,180.0
1706.0005,idle_listen,45.0
1706.1,infer,180.0
1706.1005,idle_listen,45.0
1706.2,infer,180.0
1706.2005,idle_listen,45.0
1706.3,infer,180.0
1706.3005,idle_listen,45.0
1706.4,infer,180.0
1706.4005,idle_listen,45.0
1706.5,infer,180.0
1706.5005,idle_listen,45.0
1706.6,infer,180.0
1706.6005,idle_listen,45.0
1706.7,infer,180.0
1706.7005,idle_listen,45.0
1706.8,infer,180.0
1706.8005,idle_listen,45.0
1706.9,infer,180.0
1706.9005,idle_listen,45.0
1707.0,infer,180.0
1707.0005,idle_listen,45.0
1707.1,infer,180.0
1707.1005,idle_listen,45.0
1707.2,infer,180.0
1707.2005,idle_listen,45.0
1707.3,infer,180.0
1707.3005,idle_listen,45.0
1707.4,infer,180.0
1707.4005,idle_listen,45.0
1707.5,infer,180.0
1707.5005,idle_listen,45.0
1707.6,infer,180.0
1707.6005,idle_listen,45.0
1707.7,infer,180.0
1707.7005,idle_listen,45.0
1707.8,infer,180.0
1707.8005,idle_listen,45.0
1707.9,infer,180.0
1707.9005,idle_listen,45.0
1708.0,infer,180.0
1708.0005,idle_listen,45.0
1708.1,infer,180.0
1708.1005,idle_listen,45.0
1708.2,infer,180.0
1708.2005,idle_listen,45.0
1708.3,infer,180.0
1708.3005,idle_listen,45.0
1708.4,infer,180.0
1708.4005,idle_listen,45.0
1708.5,infer,180.0
1708.5005,idle_listen,45.0
1708.6,infer,180.0
1708.6005,idle_listen,45.0
1708.7,infer,180.0
1708.7005,idle_listen,45.0
1708.8,infer,180.0
1708.8005,idle_listen,45.0
1708.9,infer,180.0
1708.9005,idle_listen,45.0
1709.0,infer,180.0
1709.0005,idle_listen,45.0
1709.1,infer,180.0
1709.1005,idle_listen,45.0
1709.2,infer,180.0
1709.2005,idle_listen,45.0
1709.3,infer,180.0
1709.3005,idle_listen,45.0
1709.4,infer,180.0
1709.4005,idle_listen,45.0
1709.5,infer,180.0
1709.5005,idle_listen,45.0
1709.6,infer,180.0
1709.6005,idle_listen,45.0
1709.7,infer,180.0
1709.7005,idle_listen,45.0
1709.8,infer,180.0
1709.8005,idle_listen,45.0
1709.9,infer,180.0
1709.9005,idle_listen,45.0
1710.0,infer,180.0
1710.0005,idle_listen,45.0
1710.1,infer,180.0
1710.1005,idle_listen,45.0
1710.2,infer,180.0
1710.2005,idle_listen,45.0
1710.3,infer,180.0
1710.3005,idle_listen,45.0
1710.4,infer,180.0
1710.4005,idle_listen,45.0
1710.5,infer,180.0
1710.5005,idle_listen,45.0
1710.6,infer,180.0
1710.6005,idle_listen,45.0
1710.7,infer,180.0
1710.7005,idle_listen,45.0
1710.8,infer,180.0
1710.8005,idle_listen,45.0
1710.9,infer,180.0
1710.9005,idle_listen,45.0
1711.0,infer,180.0
1711.0005,idle_listen,45.0
1711.1,infer,180.0
1711.1005,idle_listen,45.0
1711.2,infer,180.0
1711.2005,idle_listen,45.0
1711.3,infer,180.0
1711.3005,idle_listen,45.0
1711.4,infer,180.0
1711.4005,idle_listen,45.0
1711.5,infer,180.0
1711.5005,idle_listen,45.0
1711.6,infer,180.0
1711.6005,idle_listen,45.0
1711.7,infer,180.0
1711.7005,idle_listen,45.0
1711.8,infer,180.0
1711.8005,idle_listen,45.0
1711.9,infer,180.0
1711.9005,idle_listen,45.0
1712.0,infer,180.0
1712.0005,idle_listen,45.0
1712.1,infer,180.0
1712.1005,idle_listen,45.0
1712.2,infer,180.0
1712.2005,idle_listen,45.0
1712.3,infer,180.0
1712.3005,idle_listen,45.0
1712.4,infer,180.0
1712.4005,idle_listen,45.0
1712.5,infer,180.0
1712.5005,idle_listen,45.0
1712.6,infer,180.0
1712.6005,idle_listen,45.0
1712.7,infer,180.0
1712.7005,idle_listen,45.0
1712.8,infer,180.0
1712.8005,idle_listen,45.0
1712.9,infer,180.0
1712.9005,idle_listen,45.0
1713.0,infer,180.0
1713.0005,idle_listen,45.0
1713.1,infer,180.0
1713.1005,idle_listen,45.0
1713.2,infer,180.0
1713.2005,idle_listen,45.0
1713.3,infer,180.0
1713.3005,idle_listen,45.0
1713.4,infer,180.0
1713.4005,idle_listen,45.0
1713.5,infer,180.0
1713.5005,idle_listen,45.0
1713.6,infer,180.0
1713.6005,idle_listen,45.0
1713.7,infer,180.0
1713.7005,idle_listen,45.0
1713.8,infer,180.0
1713.8005,idle_listen,45.0
1713.9,infer,180.0
1713.9005,idle_listen,45.0
1714.0,infer,180.0
1714.0005,idle_listen,45.0
1714.1,infer,180.0
1714.1005,idle_listen,45.0
1714.2,infer,180.0
1714.2005,idle_listen,45.0
1714.3,infer,180.0
1714.3005,idle_listen,45.0
1714.4,infer,180.0
1714.4005,idle_listen,45.0
1714.5,infer,180.0
1714.5005,idle_listen,45.0
1714.6,infer,180.0
1714.6005,idle_listen,45.0
1714.7,infer,180.0
1714.7005,idle_listen,45.0
1714.8,infer,180.0
1714.8005,idle_listen,45.0
1714.9,infer,180.0
1714.9005,idle_listen,45.0
1715.0,infer,180.0
1715.0005,idle_listen,45.0
1715.1,infer,180.0
1715.1005,idle_listen,45.0
1715.2,infer,180.0
1715.2005,idle_listen,45.0
1715.3,infer,180.0
1715.3005,idle_listen,45.0
1715.4,infer,180.0
1715.4005,idle_listen,45.0
1715.5,infer,180.0
1715.5005,idle_listen,45.0
1715.6,infer,180.0
1715.6005,idle_listen,45.0
1715.7,infer,180.0
1715.7005,idle_listen,45.0
1715.8,infer,180.0
1715.8005,idle_listen,45.0
1715.9,infer,180.0
1715.9005,idle_listen,45.0
1716.0,infer,180.0
1716.0005,idle_listen,45.0
1716.1,infer,180.0
1716.1005,idle_listen,45.0
1716.2,infer,180.0
1716.2005,idle_listen,45.0
1716.3,infer,180.0
1716.3005,idle_listen,45.0
1716.4,infer,180.0
1716.4005,idle_listen,45.0
1716.5,infer,180.0
1716.5005,idle_listen,45.0
1716.6,infer,180.0
1716.6005,idle_listen,45.0
1716.7,infer,180.0
1716.7005,idle_listen,45.0
1716.8,infer,180.0
1716.8005,idle_listen,45.0
1716.9,infer,180.0
1716.9005,idle_listen,45.0
1717.0,infer,180.0
1717.0005,idle_listen,45.0
1717.1,infer,180.0
1717.1005,idle_listen,45.0
1717.2,infer,180.0
1717.2005,idle_listen,45.0
1717.3,infer,180.0
1717.3005,idle_listen,45.0
1717.4,infer,180.0
1717.4005,idle_listen,45.0
1717.5,infer,180.0
1717.5005,idle_listen,45.0
1717.6,infer,180.0
1717.6005,idle_listen,45.0
1717.7,infer,180.0
1717.7005,idle_listen,45.0
1717.8,infer,180.0
1717.8005,idle_listen,45.0
1717.9,infer,180.0
1717.9005,idle_listen,45.0
1718.0,infer,180.0
1718.0005,idle_listen,45.0
1718.1,infer,180.0
1718.1005,idle_listen,45.0
1718.2,infer,180.0
1718.2005,idle_listen,45.0
1718.3,infer,180.0
1718.3005,idle_listen,45.0
1718.4,infer,180.0
1718.4005,idle_listen,45.0
1718.5,infer,180.0
1718.5005,idle_listen,45.0
1718.6,infer,180.0
1718.6005,idle_listen,45.0
1718.7,infer,180.0
1718.7005,idle_listen,45.0
1718.8,infer,180.0
1718.8005,idle_listen,45.0
1718.9,infer,180.0
1718.9005,idle_listen,45.0
1719.0,infer,180.0
1719.0005,idle_listen,45.0
1719.1,infer,180.0
1719.1005,idle_listen,45.0
1719.2,infer,180.0
1719.2005,idle_listen,45.0
1719.3,infer,180.0
1719.3005,idle_listen,45.0
1719.4,infer,180.0
1719.4005,idle_listen,45.0
1719.5,infer,180.0
1719.5005,idle_listen,45.0
1719.6,infer,180.0
1719.6005,idle_listen,45.0
1719.7,infer,180.0
1719.7005,idle_listen,45.0
1719.8,infer,180.0
1719.8005,idle_listen,45.0
1719.9,infer,180.0
1719.9005,idle_listen,45.0
1720.0,infer,180.0
1720.0005,idle_listen,45.0
1720.1,infer,180.0
1720.1005,idle_listen,45.0
1720.2,infer,180.0
1720.2005,idle_listen,45.0
1720.3,infer,180.0
1720.3005,idle_listen,45.0
1720.4,infer,180.0
1720.4005,idle_listen,45.0
1720.5,infer,180.0
1720.5005,idle_listen,45.0
1720.6,infer,180.0
1720.6005,idle_listen,45.0
1720.7,infer,180.0
1720.7005,idle_listen,45.0
1720.8,infer,180.0
1720.8005,idle_listen,45.0
1720.9,infer,180.0
1720.9005,idle_listen,45.0
1721.0,infer,180.0
1721.0005,idle_listen,45.0
1721.1,infer,180.0
1721.1005,idle_listen,45.0
1721.2,infer,180.0
1721.2005,idle_listen,45.0
1721.3,infer,180.0
1721.3005,idle_listen,45.0
1721.4,infer,180.0
1721.4005,idle_listen,45.0
1721.5,infer,180.0
1721.5005,idle_listen,45.0
1721.6,infer,180.0
1721.6005,idle_listen,45.0
1721.7,infer,180.0
1721.7005,idle_listen,45.0
1721.8,infer,180.0
1721.8005,idle_listen,45.0
1721.9,infer,180.0
1721.9005,idle_listen,45.0
1722.0,infer,180.0
1722.0005,idle_listen,45.0
1722.1,infer,180.0
1722.1005,idle_listen,45.0
1722.2,infer,180.0
1722.2005,idle_listen,45.0
1722.3,infer,180.0
1722.3005,idle_listen,45.0
1722.4,infer,180.0
1722.4005,idle_listen,45.0
1722.5,infer,180.0
